#{"t_start": 1634011350.8532403, "env_id": null}
r,l,t
0.0,4,53376.120141
-0.1,1,53376.120238
0.0,6,53379.247385
-0.1,5,53379.247495
-0.1,3,53379.247529
-0.1,4,53382.22204
0.0,7,53382.222156
-0.1,5,53382.22219
0.0,9,53382.222217
0.0,3,53384.734237
-0.1,3,53388.029324
0.0,5,53388.029436
-0.1,2,53388.02947
-0.1,4,53388.029497
-0.1,4,53391.05017
-0.1,1,53391.050316
-0.1,8,53393.552241
-0.1,4,53393.552353
0.0,4,53393.552388
1.0,9,53396.696956
-0.1,6,53396.697121
0.0,4,53399.75487
-0.1,3,53399.754978
-0.1,3,53402.701341
-0.1,3,53402.701441
-0.1,8,53405.244512
0.0,8,53407.553059
0.0,2,53407.553177
-0.1,6,53410.642519
-0.1,5,53410.64264
-0.1,5,53410.642674
-0.1,1,53410.642703
-0.1,7,53410.642729
0.0,5,53413.249234
-0.1,9,53413.249339
1.0,5,53413.249373
-0.1,3,53416.185803
0.0,4,53416.185895
-0.1,11,53419.358152
0.0,3,53419.358252
-0.1,6,53419.358282
-0.1,3,53419.358307
0.0,3,53419.35833
1.0,3,53421.919558
0.0,4,53421.919677
-0.1,4,53424.970588
0.0,3,53424.970707
1.0,3,53427.936563
-0.1,5,53427.936677
-0.1,3,53427.936711
0.0,4,53427.936737
0.0,7,53431.023499
-0.1,3,53431.023604
-0.1,5,53433.531789
0.0,5,53433.531878
-0.1,3,53435.964812
0.0,4,53435.964931
-0.1,4,53435.964965
1.0,4,53439.129727
-0.1,7,53439.129837
-0.1,4,53439.12987
-0.1,3,53439.129896
-0.1,3,53442.128376
-0.1,5,53442.128491
1.0,7,53442.128525
-0.1,3,53445.292226
-0.1,5,53445.292337
-0.1,5,53448.422256
-0.1,4,53448.422378
0.0,4,53450.770882
-0.1,4,53453.33569
-0.1,4,53453.335803
-0.1,3,53455.876944
-0.1,6,53455.877182
-0.1,1,53455.877226
-0.1,7,53458.860409
-0.1,3,53458.860517
-0.1,6,53458.86055
-0.1,6,53462.064879
0.0,6,53462.064967
-0.1,8,53462.064992
-0.1,6,53464.439176
-0.1,1,53464.439287
0.0,4,53466.882531
-0.1,5,53466.882632
-0.1,4,53469.927133
1.0,3,53472.184914
0.0,4,53472.185121
-0.1,6,53475.306288
0.0,14,53475.306385
-0.1,3,53475.306417
-0.1,1,53475.306443
-0.1,7,53478.35445
0.0,2,53478.354573
0.0,4,53481.517705
-0.1,1,53481.517821
1.0,9,53481.517857
-0.1,6,53484.492348
-0.1,10,53484.492468
-0.1,2,53487.594533
-0.1,9,53487.594668
-0.1,1,53487.594715
-0.1,5,53490.557986
-0.1,5,53490.558075
-0.1,3,53493.513012
-0.1,3,53496.629575
0.0,7,53496.629662
-0.1,3,53496.629687
-0.1,11,53496.629707
1.0,6,53499.188057
0.0,6,53499.188165
-0.1,4,53502.124802
1.0,8,53502.124901
-0.1,5,53505.142162
0.0,5,53507.425248
0.0,7,53507.425353
0.0,11,53507.425385
0.0,4,53507.42541
-0.1,1,53510.50707
1.0,3,53510.507195
-0.1,6,53513.633126
-0.1,3,53513.633253
1.0,7,53516.725409
1.0,3,53516.725518
-0.1,7,53516.725552
-0.1,6,53516.725579
-0.1,1,53516.725604
-0.1,1,53519.718532
0.0,4,53519.71865
-0.1,3,53519.718684
-0.1,4,53522.87079
-0.1,7,53522.870881
-0.1,4,53525.821359
-0.1,3,53525.821478
1.0,6,53525.821513
-0.1,3,53528.672598
-0.1,10,53528.672754
0.0,4,53528.672792
-0.1,5,53531.717745
-0.1,3,53531.717853
0.0,5,53534.737458
-0.1,2,53534.737568
-0.1,3,53534.737604
-0.1,1,53537.273791
-0.1,5,53540.427124
-0.1,3,53543.18527
-0.1,5,53543.18536
0.0,8,53543.185385
0.0,5,53546.290574
0.0,7,53546.290692
0.0,10,53546.290726
-0.1,3,53546.290755
0.0,6,53549.287364
-0.1,9,53549.287508
0.0,5,53549.287565
-0.1,3,53552.329173
-0.1,2,53552.329282
-0.1,3,53552.329316
-0.1,2,53552.329341
0.0,4,53554.649099
-0.1,9,53554.649204
-0.1,3,53557.916884
-0.1,3,53557.917136
1.0,3,53560.349868
0.0,5,53563.351317
0.0,4,53563.351434
-0.1,4,53563.351467
-0.1,3,53563.351497
0.0,4,53568.80136
-0.1,8,53568.801471
-0.1,6,53568.801506
-0.1,6,53571.87886
-0.1,12,53575.022439
-0.1,10,53575.022529
0.0,4,53575.022554
-0.1,1,53575.022574
-0.1,6,53578.157758
0.0,5,53578.157866
0.0,3,53578.157897
-0.1,3,53578.157924
0.0,2,53581.062139
-0.1,2,53581.062224
-0.1,8,53581.06226
-0.1,6,53581.062287
0.0,5,53583.581351
-0.1,2,53583.581461
0.0,4,53586.500032
-0.1,3,53586.50014
-0.1,3,53589.587738
-0.1,3,53589.587847
-0.1,4,53589.587879
-0.1,5,53592.713403
0.0,4,53592.713545
0.0,5,53595.16621
-0.1,4,53597.602252
0.0,5,53597.602341
0.0,8,53597.602366
-0.1,1,53600.014028
0.0,4,53600.014129
0.0,7,53602.497951
-0.1,3,53605.604127
-0.1,5,53605.604239
-0.1,5,53605.604274
-0.1,5,53608.728127
-0.1,3,53608.728277
0.0,7,53608.728334
0.0,8,53611.047931
-0.1,4,53611.048038
-0.1,2,53611.048073
-0.1,4,53614.157641
-0.1,10,53614.157751
-0.1,1,53614.157785
-0.1,6,53614.157811
-0.1,3,53617.30178
-0.1,5,53620.115368
1.0,3,53620.115476
0.0,5,53620.11551
-0.1,2,53620.115536
-0.1,4,53620.115561
-0.1,3,53622.655643
0.0,22,53625.168273
0.0,4,53628.118605
-0.1,3,53628.118752
-0.1,3,53628.118793
1.0,3,53628.11882
-0.1,3,53631.208964
-0.1,4,53631.209086
-0.1,8,53631.209121
-0.1,2,53634.269897
-0.1,8,53634.270012
0.0,8,53637.423584
-0.1,2,53637.423693
-0.1,7,53640.344091
-0.1,4,53640.344202
-0.1,3,53643.384413
-0.1,5,53643.384563
0.0,4,53643.384601
0.0,5,53645.719899
1.0,11,53645.720131
-0.1,7,53645.720177
0.0,5,53648.815701
-0.1,3,53648.815822
-0.1,7,53648.815858
-0.1,3,53648.815887
-0.1,5,53651.774379
-0.1,3,53651.774489
-0.1,2,53651.774523
-0.1,1,53651.774547
0.0,4,53654.287947
-0.1,4,53654.288055
-0.1,7,53657.470356
-0.1,4,53657.470478
1.0,3,53657.470513
-0.1,3,53657.470543
-0.1,3,53660.634613
-0.1,3,53660.634704
1.0,4,53663.56021
-0.1,2,53663.560331
0.0,5,53663.560367
-0.1,3,53663.560396
-0.1,3,53666.774039
-0.1,3,53666.774145
-0.1,4,53666.774177
1.0,3,53669.956238
-0.1,8,53669.956325
-0.1,4,53672.837718
0.0,5,53672.837826
0.0,3,53672.837859
-0.1,3,53672.837885
-0.1,3,53675.793772
1.0,4,53675.79388
-0.1,3,53678.328466
0.0,3,53680.646527
0.0,5,53680.646679
1.0,5,53680.646715
1.0,10,53680.646744
-0.1,7,53683.156377
0.0,4,53683.156486
1.0,3,53685.635765
-0.1,3,53688.691483
1.0,3,53688.691586
0.0,7,53688.691619
0.0,5,53688.691645
-0.1,3,53688.691669
0.0,3,53692.065137
-0.1,4,53692.065272
-0.1,6,53692.06531
0.0,8,53694.463434
-0.1,8,53694.463543
-0.1,3,53697.386334
-0.1,3,53700.531156
-0.1,4,53700.531274
1.0,4,53700.531307
-0.1,5,53700.531335
-0.1,7,53702.94745
-0.1,5,53705.962707
1.0,4,53705.962794
1.0,5,53705.96282
-0.1,3,53708.998293
-0.1,1,53708.998389
1.0,7,53708.998435
-0.1,3,53708.99846
-0.1,4,53712.022401
-0.1,7,53715.004914
0.0,6,53715.005037
-0.1,3,53718.315338
0.0,5,53718.315488
0.0,6,53718.315524
-0.1,4,53718.315552
0.0,5,53720.818458
0.0,5,53723.273095
-0.1,4,53726.346577
0.0,7,53728.845344
0.0,7,53731.818608
1.0,5,53731.818699
1.0,5,53731.818725
0.0,15,53731.818749
-0.1,3,53731.818774
-0.1,3,53734.967307
-0.1,9,53734.967412
-0.1,1,53734.967444
-0.1,6,53737.889083
-0.1,3,53741.157409
-0.1,9,53741.157522
1.0,4,53744.13711
-0.1,9,53744.137242
0.0,4,53744.13728
-0.1,4,53744.137308
-0.1,3,53744.137335
-0.1,3,53746.664921
0.0,6,53746.665055
-0.1,4,53746.665109
-0.1,3,53749.726493
-0.1,11,53749.726652
-0.1,4,53752.698226
-0.1,6,53752.698335
-0.1,3,53756.009972
-0.1,4,53756.010085
-0.1,4,53756.010116
-0.1,4,53756.010141
0.0,5,53758.486355
0.0,4,53758.486531
0.0,5,53761.008047
-0.1,3,53763.93112
-0.1,3,53763.931231
1.0,5,53763.931263
-0.1,5,53763.93129
-0.1,5,53766.883538
-0.1,8,53766.883649
-0.1,5,53771.777788
0.0,3,53771.777905
-0.1,6,53774.975049
-0.1,3,53774.975159
0.0,4,53774.975193
-0.1,4,53774.97522
-0.1,8,53777.586938
-0.1,1,53777.587049
-0.1,3,53780.543518
-0.1,3,53783.686247
-0.1,6,53783.686354
-0.1,3,53783.686388
0.0,4,53783.686415
-0.1,8,53783.686439
-0.1,4,53786.854645
-0.1,3,53786.85481
0.0,12,53786.854847
-0.1,8,53786.854874
-0.1,1,53789.387962
-0.1,3,53792.585583
1.0,4,53792.585697
-0.1,3,53792.585734
-0.1,6,53795.587981
1.0,3,53795.588095
0.0,5,53798.557125
-0.1,4,53798.557264
-0.1,3,53798.557301
-0.1,6,53801.856956
-0.1,3,53801.857048
-0.1,6,53801.857085
-0.1,3,53801.857112
-0.1,5,53801.857136
-0.1,2,53804.375984
-0.1,3,53807.27373
-0.1,4,53807.273836
0.0,5,53807.27387
1.0,4,53807.273915
0.0,19,53809.672244
-0.1,3,53809.672345
-0.1,3,53809.672379
-0.1,5,53815.223754
-0.1,4,53818.283617
-0.1,5,53818.283741
0.0,7,53818.283773
-0.1,3,53818.283801
-0.1,3,53818.283826
-0.1,4,53820.822907
-0.1,5,53820.823028
-0.1,8,53823.338972
0.0,6,53823.339074
-0.1,3,53826.487916
0.0,9,53826.48803
1.0,4,53826.488065
1.0,3,53826.488091
-0.1,8,53829.60216
-0.1,4,53832.156877
0.0,5,53832.156985
-0.1,3,53835.235922
-0.1,5,53835.236024
0.0,6,53835.236056
-0.1,4,53835.236082
0.0,3,53835.236105
-0.1,4,53837.791951
-0.1,1,53837.792069
-0.1,2,53840.882986
0.0,6,53840.883108
-0.1,8,53840.883142
-0.1,2,53840.883171
-0.1,5,53840.883197
-0.1,3,53843.733991
-0.1,1,53843.734101
-0.1,3,53843.734134
-0.1,3,53846.856961
1.0,5,53846.857078
-0.1,6,53849.734504
-0.1,1,53849.734616
0.0,4,53852.771465
-0.1,3,53852.771558
0.0,5,53852.771585
0.0,4,53852.771603
-0.1,3,53852.77162
1.0,3,53852.771637
-0.1,5,53855.355666
-0.1,6,53858.682271
-0.1,2,53858.682367
-0.1,3,53858.682392
-0.1,4,53861.404545
0.0,11,53861.404664
-0.1,3,53861.404698
0.0,4,53863.934084
-0.1,5,53866.765797
-0.1,6,53869.724556
-0.1,5,53869.724661
0.0,4,53869.724693
-0.1,9,53872.263797
-0.1,4,53872.263907
-0.1,5,53875.368056
-0.1,6,53875.36818
-0.1,3,53878.400893
-0.1,6,53878.401003
-0.1,2,53878.401036
0.0,9,53878.401062
-0.1,4,53881.550763
0.0,9,53884.689465
1.0,3,53884.68957
0.0,5,53884.689603
0.0,6,53884.689629
-0.1,3,53887.607805
-0.1,3,53887.607901
-0.1,3,53887.607931
0.0,8,53887.607962
-0.1,3,53890.091195
-0.1,5,53893.134873
-0.1,8,53895.62213
1.0,4,53895.62225
1.0,3,53895.622309
0.0,3,53895.622359
-0.1,5,53898.669488
1.0,5,53898.669597
-0.1,5,53898.66963
0.0,4,53898.669656
-0.1,4,53901.916649
-0.1,9,53901.916768
-0.1,5,53901.916806
-0.1,3,53904.993218
-0.1,3,53904.993337
1.0,3,53904.993371
-0.1,1,53904.9934
-0.1,5,53908.102058
1.0,3,53908.102149
-0.1,3,53908.102185
-0.1,4,53911.36711
1.0,4,53911.367218
-0.1,2,53911.367254
-0.1,3,53911.36728
-0.1,6,53914.464823
-0.1,4,53917.349026
-0.1,4,53920.33307
-0.1,5,53920.333172
-0.1,5,53920.333205
-0.1,4,53923.578432
1.0,4,53923.578541
-0.1,7,53923.578577
-0.1,4,53923.578603
-0.1,1,53926.628691
0.0,6,53926.628782
-0.1,6,53926.628807
-0.1,5,53926.628826
-0.1,4,53926.628844
1.0,4,53929.713601
-0.1,1,53929.713695
-0.1,4,53932.540422
-0.1,4,53935.445261
0.0,5,53935.445379
-0.1,4,53938.565809
-0.1,4,53938.565925
1.0,3,53938.56596
-0.1,5,53938.565987
-0.1,7,53944.023965
1.0,6,53944.024052
-0.1,3,53944.024077
-0.1,2,53944.024096
-0.1,4,53944.024113
1.0,6,53944.02413
0.0,8,53944.024146
-0.1,3,53946.861379
-0.1,1,53946.861483
-0.1,4,53949.759263
-0.1,4,53949.759379
-0.1,3,53952.863942
-0.1,3,53956.024735
-0.1,3,53959.146265
-0.1,5,53959.14638
-0.1,1,53959.146414
0.0,5,53959.14644
0.0,11,53962.151691
-0.1,6,53962.151803
-0.1,5,53965.31467
-0.1,7,53965.31477
0.0,4,53965.314801
-0.1,7,53968.184839
-0.1,3,53973.462366
-0.1,5,53973.46247
-0.1,5,53973.462506
-0.1,13,53973.462533
0.0,5,53973.462558
-0.1,4,53976.404607
0.0,11,53976.404711
0.0,3,53982.034282
-0.1,7,53982.034405
-0.1,5,53982.034443
-0.1,7,53985.050808
-0.1,8,53985.050927
-0.1,9,53985.050962
-0.1,5,53987.990973
1.0,3,53991.206183
-0.1,6,53991.206307
1.0,6,53991.206342
-0.1,5,53991.206371
-0.1,3,53994.318759
-0.1,5,53997.226978
-0.1,3,53997.227093
0.0,6,54000.311374
-0.1,9,54000.311495
-0.1,3,54000.311533
-0.1,2,54000.311561
0.0,9,54003.484426
-0.1,6,54003.484548
-0.1,5,54006.626809
-0.1,5,54006.626917
0.0,8,54008.949286
1.0,3,54008.949379
0.0,4,54008.949415
-0.1,4,54011.497543
-0.1,3,54014.623741
-0.1,4,54014.623855
0.0,6,54014.62389
0.0,6,54017.086456
-0.1,4,54020.264494
0.0,11,54023.317684
0.0,4,54023.317795
0.0,5,54023.317828
1.0,7,54023.317854
-0.1,3,54023.317881
0.0,8,54023.317905
0.0,7,54028.310492
-0.1,8,54028.310635
-0.1,3,54031.467162
0.0,6,54031.467271
-0.1,5,54031.467303
-0.1,4,54034.467656
0.0,4,54034.467757
-0.1,8,54036.892794
0.0,4,54042.163338
-0.1,3,54042.163454
0.0,6,54044.659804
0.0,8,54044.659895
0.0,5,54044.659931
0.0,6,54047.734921
-0.1,9,54047.735026
-0.1,2,54050.512025
0.0,2,54050.51214
-0.1,5,54050.512175
-0.1,11,54050.512204
-0.1,3,54050.512231
0.0,9,54053.024446
-0.1,4,54053.024566
-0.1,8,54056.019859
-0.1,12,54056.019964
-0.1,3,54056.020039
1.0,4,54058.914773
-0.1,5,54058.91489
0.0,4,54061.442551
-0.1,1,54061.44266
0.0,5,54064.414999
-0.1,4,54064.415122
-0.1,3,54064.415159
0.0,6,54066.917781
1.0,6,54066.91789
-0.1,5,54069.366298
-0.1,3,54072.456219
0.0,6,54075.455368
-0.1,9,54075.455485
0.0,8,54075.455521
0.0,5,54075.455548
0.0,5,54075.455574
-0.1,3,54078.629814
-0.1,5,54078.629924
0.0,4,54078.629956
-0.1,6,54081.405442
1.0,9,54081.405552
-0.1,1,54081.405587
-0.1,3,54084.473499
0.0,6,54084.473585
0.0,4,54086.989121
-0.1,1,54086.989242
-0.1,3,54089.927496
-0.1,5,54089.92761
-0.1,4,54089.927646
-0.1,3,54092.398504
0.0,6,54092.398618
-0.1,4,54092.398652
0.0,6,54095.505026
-0.1,8,54095.505142
-0.1,7,54095.505189
0.0,3,54097.825168
1.0,4,54097.825275
-0.1,3,54101.006363
-0.1,2,54101.006474
-0.1,5,54104.195827
-0.1,4,54104.195916
1.0,5,54104.195949
0.0,8,54104.195987
-0.1,3,54104.196016
-0.1,3,54106.703232
-0.1,7,54106.703357
-0.1,4,54106.703726
-0.1,4,54109.849615
-0.1,3,54109.849729
-0.1,6,54109.849763
-0.1,4,54112.338463
-0.1,4,54114.697162
1.0,3,54114.697255
-0.1,5,54117.81067
-0.1,5,54117.810775
-0.1,4,54117.810806
-0.1,5,54120.89789
-0.1,3,54120.898001
-0.1,5,54124.040747
-0.1,3,54124.040849
1.0,3,54124.040879
-0.1,2,54124.040904
0.0,6,54126.536568
1.0,3,54126.53668
0.0,7,54129.104195
-0.1,9,54129.1043
1.0,5,54132.002574
-0.1,10,54132.002794
-0.1,4,54134.833591
-0.1,4,54134.833708
0.0,4,54134.833743
-0.1,3,54137.855929
0.0,4,54137.856044
-0.1,7,54140.851805
-0.1,3,54140.851908
-0.1,2,54143.805095
0.0,8,54143.805218
-0.1,3,54143.805252
-0.1,4,54143.805278
1.0,7,54143.805302
1.0,4,54146.341315
1.0,7,54149.578439
1.0,4,54152.509032
-0.1,6,54155.742802
-0.1,4,54155.742927
-0.1,3,54155.742968
-0.1,4,54155.742997
1.0,10,54155.743022
-0.1,4,54155.743048
0.0,5,54158.245757
-0.1,7,54160.674795
0.0,9,54160.674912
-0.1,3,54163.846608
-0.1,3,54163.846721
-0.1,7,54163.846756
-0.1,4,54166.687067
-0.1,6,54166.687176
-0.1,4,54166.68721
-0.1,6,54169.157942
-0.1,3,54172.398651
-0.1,3,54172.398782
1.0,3,54174.671561
0.0,3,54174.671676
-0.1,8,54177.708723
0.0,8,54180.20843
-0.1,9,54180.208536
0.0,6,54180.208575
-0.1,3,54183.113676
-0.1,5,54183.113801
-0.1,1,54183.113837
-0.1,9,54186.224394
-0.1,3,54186.224513
0.0,5,54186.224546
0.0,8,54189.275547
-0.1,5,54189.275634
-0.1,3,54189.27567
-0.1,3,54192.147187
-0.1,4,54192.147298
-0.1,2,54192.147326
-0.1,8,54195.373626
-0.1,2,54195.373744
-0.1,3,54195.37378
-0.1,2,54195.373808
0.0,4,54195.373835
0.0,4,54197.914096
1.0,3,54200.350695
-0.1,3,54203.460509
-0.1,1,54203.460624
0.0,15,54203.46066
-0.1,4,54203.460688
-0.1,6,54206.604298
-0.1,8,54206.604433
0.0,4,54206.604468
-0.1,5,54206.604498
-0.1,5,54209.075543
-0.1,4,54209.075655
1.0,3,54214.729376
-0.1,4,54214.729493
-0.1,3,54214.729529
-0.1,3,54214.729556
-0.1,5,54217.6164
-0.1,3,54217.616517
-0.1,5,54217.616606
-0.1,5,54220.712462
0.0,9,54220.712573
-0.1,4,54220.712607
1.0,3,54223.887721
-0.1,3,54223.887815
1.0,3,54227.02196
-0.1,11,54227.022079
-0.1,2,54227.022114
0.0,8,54227.022143
-0.1,4,54229.92835
-0.1,4,54229.928458
-0.1,1,54229.928491
-0.1,4,54232.407614
-0.1,6,54232.407719
0.0,7,54235.646965
-0.1,3,54235.647061
-0.1,2,54235.647095
-0.1,4,54235.647121
-0.1,3,54238.630052
-0.1,4,54238.630159
-0.1,6,54238.63019
-0.1,3,54241.638405
-0.1,3,54244.74858
-0.1,6,54244.748682
-0.1,5,54247.903864
-0.1,3,54247.903962
0.0,3,54247.903991
-0.1,5,54251.014234
1.0,9,54251.014344
-0.1,3,54251.014378
1.0,5,54251.014404
0.0,5,54251.014428
-0.1,9,54256.347563
0.0,3,54258.805323
-0.1,3,54258.805556
0.0,6,54261.991171
0.0,4,54261.9913
-0.1,4,54261.991342
-0.1,2,54261.991378
-0.1,8,54261.991409
1.0,5,54264.668589
-0.1,6,54264.668717
-0.1,1,54267.017776
-0.1,3,54270.111572
-0.1,3,54270.111688
-0.1,5,54273.154917
-0.1,3,54273.155005
-0.1,10,54273.15504
-0.1,5,54273.155068
-0.1,4,54273.155091
1.0,5,54276.209663
-0.1,1,54276.209771
-0.1,10,54276.209803
-0.1,10,54276.20983
-0.1,2,54276.209855
-0.1,1,54278.785613
-0.1,1,54281.79664
-0.1,3,54281.79676
0.0,4,54284.781527
1.0,6,54284.781644
-0.1,4,54284.781681
-0.1,4,54287.819911
0.0,6,54287.820022
1.0,4,54287.820056
-0.1,5,54290.778445
-0.1,1,54290.778573
-0.1,6,54293.80396
0.0,4,54293.804077
-0.1,7,54293.80411
0.0,4,54296.903212
0.0,4,54296.903306
-0.1,4,54296.903349
-0.1,3,54296.90338
0.0,4,54300.071316
-0.1,6,54300.071415
-0.1,3,54300.07145
1.0,14,54302.42036
-0.1,3,54305.48528
-0.1,4,54305.48539
-0.1,4,54305.485424
-0.1,6,54307.995104
0.0,5,54307.995235
-0.1,2,54313.591771
0.0,3,54313.591867
0.0,5,54313.591982
1.0,3,54313.59201
-0.1,5,54313.592031
-0.1,1,54316.585102
-0.1,5,54316.585207
-0.1,8,54319.574266
-0.1,8,54319.574387
0.0,7,54319.574422
-0.1,5,54319.57445
-0.1,9,54322.641952
-0.1,4,54325.713349
-0.1,4,54325.713461
1.0,6,54325.713495
0.0,5,54328.082168
1.0,3,54328.082302
0.0,4,54328.082354
0.0,5,54328.082392
-0.1,4,54328.082428
-0.1,4,54331.140548
-0.1,3,54331.140668
-0.1,5,54334.192202
-0.1,3,54337.377484
-0.1,3,54337.377591
-0.1,4,54337.377624
-0.1,3,54340.331829
-0.1,4,54340.331982
1.0,7,54340.332019
0.0,5,54340.332046
0.0,5,54340.332069
-0.1,1,54342.870305
-0.1,5,54345.270719
-0.1,3,54348.33801
-0.1,3,54348.338126
-0.1,4,54348.338161
0.0,4,54351.410542
0.0,8,54351.410637
-0.1,5,54351.410672
-0.1,3,54354.595118
-0.1,5,54354.595203
-0.1,5,54357.589226
-0.1,2,54357.589314
-0.1,3,54357.589339
0.0,3,54357.589359
0.0,7,54357.589376
-0.1,1,54360.127597
-0.1,11,54360.12772
0.0,4,54360.127761
0.0,10,54362.659695
1.0,3,54362.659778
-0.1,2,54367.50624
-0.1,4,54370.56632
-0.1,7,54370.566427
-0.1,5,54370.566459
-0.1,4,54370.566486
0.0,5,54370.56651
0.0,8,54373.127818
-0.1,7,54376.317797
-0.1,8,54376.317902
-0.1,7,54379.426318
-0.1,3,54379.426431
1.0,10,54384.368091
1.0,3,54384.368209
0.0,4,54384.368251
-0.1,5,54384.368279
1.0,3,54387.396781
-0.1,4,54387.39689
0.0,6,54387.396924
-0.1,1,54387.39695
-0.1,6,54387.396974
-0.1,6,54387.397
0.0,8,54390.468538
-0.1,10,54390.468655
-0.1,4,54390.468691
-0.1,3,54396.038997
-0.1,3,54396.039094
-0.1,2,54396.039137
-0.1,5,54399.069412
-0.1,5,54399.069535
-0.1,4,54399.069571
1.0,5,54402.125968
1.0,5,54402.126056
0.0,5,54404.597758
-0.1,6,54407.622505
-0.1,4,54407.622617
0.0,5,54410.622558
-0.1,8,54410.622682
-0.1,1,54410.622847
0.0,9,54410.622881
0.0,6,54413.171916
-0.1,4,54413.172035
0.0,4,54413.172071
0.0,5,54413.172099
-0.1,3,54416.047775
-0.1,6,54416.047896
-0.1,3,54419.123449
-0.1,7,54419.123568
-0.1,3,54422.12376
-0.1,5,54425.056232
-0.1,4,54425.056347
1.0,3,54425.056382
-0.1,5,54425.056411
-0.1,7,54425.056436
0.0,5,54427.6066
0.0,6,54427.606725
-0.1,1,54427.60676
-0.1,1,54430.050103
0.0,5,54435.319338
-0.1,6,54435.319443
-0.1,9,54438.354311
0.0,5,54438.354415
-0.1,3,54438.354446
0.0,5,54438.354473
0.0,5,54438.354497
-0.1,8,54438.354519
-0.1,7,54438.354541
0.0,5,54440.938109
-0.1,3,54444.013007
1.0,7,54444.013115
1.0,3,54447.270703
-0.1,7,54447.270792
-0.1,3,54447.27082
-0.1,3,54447.270846
1.0,3,54447.270869
-0.1,4,54450.463912
-0.1,3,54450.464019
0.0,5,54453.352302
-0.1,3,54453.352394
0.0,6,54453.352422
-0.1,5,54453.352448
-0.1,2,54456.35889
-0.1,4,54456.359011
-0.1,3,54456.359047
-0.1,3,54456.359073
-0.1,3,54459.547198
-0.1,4,54459.547304
1.0,4,54459.547336
-0.1,5,54462.629643
-0.1,4,54465.733454
-0.1,4,54465.733567
-0.1,3,54465.733603
1.0,4,54468.96581
-0.1,3,54468.965919
0.0,4,54468.965954
0.0,5,54468.965981
0.0,6,54473.928771
0.0,6,54476.821968
1.0,4,54476.822057
-0.1,9,54479.940492
-0.1,5,54479.940591
-0.1,6,54483.175894
0.0,5,54483.176009
1.0,5,54483.176043
-0.1,5,54483.176069
0.0,7,54483.176094
-0.1,2,54483.176117
-0.1,2,54483.176141
-0.1,3,54483.176179
-0.1,6,54486.030965
0.0,9,54486.031079
-0.1,3,54488.495132
0.0,3,54491.430496
-0.1,3,54491.430614
0.0,3,54491.43065
0.0,5,54494.629042
0.0,4,54494.629239
-0.1,4,54494.629422
-0.1,5,54497.982725
-0.1,1,54497.982836
1.0,4,54497.98287
-0.1,3,54497.982897
0.0,6,54501.050421
-0.1,6,54501.050542
0.0,3,54501.050581
0.0,4,54503.958268
-0.1,4,54503.958383
0.0,6,54503.95842
0.0,3,54506.763597
-0.1,4,54506.763705
1.0,4,54506.763753
-0.1,3,54512.389635
1.0,5,54512.389757
-0.1,5,54514.836932
1.0,4,54514.83705
0.0,4,54517.895542
-0.1,4,54517.895652
-0.1,6,54517.895687
-0.1,2,54517.895713
0.0,7,54517.895737
-0.1,6,54520.773134
0.0,5,54520.773251
0.0,7,54520.773284
-0.1,1,54523.837841
0.0,9,54523.837955
-0.1,3,54523.837987
-0.1,1,54523.838015
-0.1,1,54523.838038
0.0,5,54526.904711
-0.1,3,54526.904824
1.0,3,54526.904861
0.0,5,54529.385288
-0.1,4,54529.385395
0.0,4,54529.385431
-0.1,3,54532.559664
0.0,5,54532.55977
-0.1,3,54532.5598
-0.1,3,54532.559827
0.0,4,54535.03116
-0.1,3,54535.031249
0.0,4,54538.184985
-0.1,3,54538.18509
-0.1,2,54538.185125
-0.1,3,54538.185162
-0.1,4,54541.103735
-0.1,5,54541.103842
-0.1,1,54541.103875
0.0,2,54541.103901
-0.1,6,54549.203276
-0.1,6,54549.203387
-0.1,9,54549.20342
-0.1,4,54552.278111
0.0,5,54552.278221
-0.1,6,54552.278255
-0.1,4,54552.278281
-0.1,4,54552.278305
0.0,6,54555.168784
-0.1,5,54555.168896
-0.1,1,54555.168931
-0.1,2,54555.168957
0.0,7,54558.267322
-0.1,2,54558.267436
-0.1,3,54561.343061
-0.1,3,54561.343219
-0.1,1,54561.343252
-0.1,3,54564.305115
-0.1,5,54564.305241
-0.1,12,54567.423279
-0.1,5,54567.423381
-0.1,3,54570.630445
-0.1,5,54570.630549
-0.1,1,54570.63058
-0.1,5,54570.630606
-0.1,4,54573.46558
0.0,5,54576.539495
-0.1,3,54576.539581
-0.1,2,54576.539607
-0.1,3,54579.638126
-0.1,8,54579.638218
0.0,10,54579.638244
-0.1,8,54582.161583
0.0,6,54582.161698
-0.1,4,54582.161732
-0.1,3,54585.372405
-0.1,3,54585.372515
0.0,7,54585.372547
0.0,5,54587.924278
-0.1,2,54590.247289
0.0,5,54590.247405
1.0,7,54590.247555
-0.1,1,54593.403037
1.0,4,54593.403157
-0.1,5,54593.403193
-0.1,5,54593.403222
-0.1,5,54596.234693
-0.1,3,54596.234798
0.0,7,54598.552905
-0.1,3,54601.639717
0.0,3,54601.639824
-0.1,3,54604.70765
-0.1,5,54604.707759
-0.1,4,54604.707789
0.0,8,54607.666027
1.0,9,54607.66618
1.0,9,54610.201452
0.0,6,54613.107304
-0.1,3,54613.107399
0.0,4,54613.107437
1.0,4,54613.107464
