#{"t_start": 1633963716.4191632, "env_id": null}
r,l,t
-0.1,3,111551.015079
-0.1,3,111551.015114
-0.1,3,111551.015143
1.0,2,111551.015169
-0.1,2,111551.015196
1.0,2,111551.015221
0.0,3,111554.744688
1.0,2,111554.744777
1.0,2,111554.744803
-0.1,2,111554.744823
1.0,2,111558.820667
-0.1,2,111558.820779
1.0,2,111558.820814
1.0,2,111558.82084
1.0,2,111558.820864
0.0,5,111558.820888
-0.1,2,111558.820912
1.0,2,111558.820937
-0.1,2,111563.329092
1.0,2,111563.329183
-0.1,2,111563.329218
-0.1,1,111563.329245
-0.1,2,111567.824339
0.0,2,111567.82445
-0.1,3,111567.824482
1.0,2,111567.824507
-0.1,2,111567.82453
1.0,2,111567.824551
1.0,2,111567.824573
-0.1,3,111572.518415
0.0,2,111572.518522
-0.1,1,111572.518555
-0.1,2,111572.518583
-0.1,2,111576.509991
1.0,2,111576.510134
0.0,3,111576.510173
-0.1,2,111576.5102
-0.1,2,111576.510226
-0.1,1,111580.628992
-0.1,2,111580.629132
-0.1,2,111580.629188
0.0,3,111580.629232
0.0,3,111580.629272
-0.1,2,111580.629308
-0.1,2,111584.671836
1.0,2,111584.671958
-0.1,2,111588.443611
-0.1,2,111588.443717
1.0,2,111588.443749
-0.1,2,111588.443774
-0.1,6,111588.443798
-0.1,4,111588.443822
-0.1,4,111592.442998
0.0,4,111592.443106
-0.1,2,111592.443139
1.0,2,111592.443164
0.0,2,111596.465979
1.0,2,111596.466101
-0.1,4,111596.466137
-0.1,1,111596.466166
-0.1,2,111596.466192
-0.1,4,111596.466216
-0.1,2,111596.466241
-0.1,2,111601.180419
-0.1,1,111601.180527
-0.1,1,111601.180559
-0.1,2,111601.180585
-0.1,1,111601.180609
0.0,3,111601.180631
0.0,4,111605.720508
1.0,2,111605.720637
-0.1,2,111605.720674
0.0,2,111609.60946
-0.1,2,111609.609575
-0.1,3,111609.60961
1.0,2,111609.609636
-0.1,2,111609.609662
0.0,4,111613.470076
-0.1,5,111613.470218
-0.1,3,111613.470275
1.0,2,111613.470318
1.0,2,111613.470359
1.0,2,111617.871437
1.0,2,111617.871552
-0.1,2,111617.871586
-0.1,1,111617.871614
-0.1,1,111617.871638
0.0,3,111617.871661
-0.1,4,111617.871684
-0.1,2,111617.871707
-0.1,2,111621.808695
0.0,3,111621.808822
-0.1,2,111621.808862
-0.1,3,111626.253444
-0.1,2,111626.253558
-0.1,2,111626.253591
1.0,2,111626.253616
-0.1,2,111626.25364
1.0,2,111631.004386
1.0,2,111631.004497
0.0,3,111631.004531
-0.1,1,111631.004558
-0.1,3,111631.004584
1.0,2,111635.107466
-0.1,2,111635.107575
-0.1,2,111635.107609
-0.1,2,111635.107635
-0.1,2,111639.74032
-0.1,2,111639.740426
1.0,2,111639.740457
1.0,2,111639.740482
1.0,2,111643.483444
0.0,6,111643.483609
1.0,2,111643.483649
0.0,3,111643.483677
1.0,2,111643.483702
-0.1,2,111648.292818
-0.1,7,111648.292949
-0.1,3,111648.293119
-0.1,2,111648.293199
-0.1,6,111648.293224
1.0,2,111652.188199
-0.1,3,111652.188283
1.0,2,111652.188312
1.0,2,111652.188338
-0.1,2,111652.188361
-0.1,2,111652.188383
-0.1,2,111656.876685
1.0,2,111656.876774
1.0,2,111656.876799
-0.1,2,111656.876823
1.0,2,111660.727784
-0.1,2,111660.72789
-0.1,5,111660.727931
-0.1,2,111660.72797
1.0,2,111660.728005
-0.1,2,111660.728029
-0.1,3,111660.728052
-0.1,2,111664.719549
1.0,2,111664.719665
-0.1,2,111664.71982
1.0,2,111664.719852
1.0,2,111669.338568
-0.1,1,111669.338663
-0.1,4,111669.338703
-0.1,2,111669.338735
1.0,2,111669.338761
1.0,2,111669.33878
-0.1,2,111673.322531
0.0,3,111673.322657
-0.1,3,111673.322711
-0.1,2,111677.299222
1.0,2,111677.299363
-0.1,2,111677.2994
1.0,2,111677.299426
-0.1,2,111677.299451
-0.1,2,111677.299474
-0.1,3,111677.299499
-0.1,2,111681.166186
0.0,4,111681.166294
1.0,2,111681.166325
-0.1,2,111681.166351
-0.1,2,111685.75183
1.0,2,111685.751959
1.0,2,111685.751993
1.0,2,111685.75202
-0.1,1,111685.752044
0.0,6,111685.752068
1.0,2,111685.752092
1.0,2,111685.752114
-0.1,2,111685.752137
-0.1,2,111689.594151
-0.1,2,111689.594274
1.0,2,111689.59431
-0.1,2,111694.23146
1.0,2,111694.231586
-0.1,2,111694.231622
-0.1,2,111694.23165
-0.1,2,111694.231676
1.0,2,111694.231701
-0.1,2,111699.003852
1.0,2,111699.003973
-0.1,3,111699.00401
-0.1,1,111699.004042
1.0,3,111699.004071
-0.1,3,111699.004096
1.0,2,111699.004122
-0.1,2,111703.527092
-0.1,2,111703.52721
-0.1,2,111703.527257
1.0,2,111707.343579
-0.1,3,111707.343682
1.0,2,111707.343716
1.0,2,111707.343742
1.0,2,111711.936802
-0.1,2,111711.936893
-0.1,1,111711.936921
-0.1,3,111711.936948
-0.1,3,111711.936971
-0.1,3,111711.936994
-0.1,5,111715.942335
1.0,2,111715.942443
-0.1,4,111715.942477
-0.1,2,111715.942504
1.0,3,111715.942527
1.0,2,111715.942551
-0.1,2,111720.337832
-0.1,2,111720.337932
1.0,2,111720.337968
1.0,2,111720.33799
-0.1,2,111720.338008
-0.1,2,111720.338027
1.0,2,111724.158304
1.0,2,111724.158415
-0.1,2,111724.158448
-0.1,2,111724.158477
1.0,2,111724.158501
-0.1,1,111728.914125
1.0,2,111728.914385
-0.1,2,111728.91443
-0.1,1,111728.914451
-0.1,2,111728.91447
0.0,3,111728.914487
-0.1,2,111733.301083
-0.1,3,111733.301281
1.0,2,111733.30136
1.0,2,111733.301424
-0.1,2,111737.371043
-0.1,2,111737.371138
-0.1,2,111737.371166
-0.1,2,111737.371186
-0.1,2,111737.371205
-0.1,4,111737.371233
0.0,4,111737.371256
1.0,2,111737.371274
1.0,2,111741.404912
1.0,2,111741.404995
1.0,2,111741.40502
-0.1,2,111741.405039
-0.1,1,111741.405058
-0.1,2,111745.421211
1.0,2,111745.421343
1.0,3,111749.723597
1.0,2,111749.723716
-0.1,3,111749.723752
0.0,3,111749.723782
-0.1,2,111749.723809
-0.1,2,111749.723834
-0.1,2,111749.723859
-0.1,4,111754.405664
-0.1,2,111754.405775
-0.1,1,111754.405809
-0.1,2,111754.405835
-0.1,4,111754.405859
-0.1,2,111758.779393
-0.1,2,111758.77951
1.0,2,111758.779546
-0.1,2,111758.779575
-0.1,3,111762.572127
1.0,2,111762.572239
-0.1,3,111762.572273
-0.1,2,111762.572299
0.0,5,111762.572323
-0.1,2,111762.572347
1.0,2,111762.572371
1.0,2,111762.572395
-0.1,2,111766.523945
1.0,2,111766.524077
1.0,2,111766.524112
-0.1,2,111770.335879
1.0,2,111770.335991
-0.1,2,111770.336025
1.0,2,111770.336051
-0.1,2,111770.336076
-0.1,2,111770.336099
-0.1,2,111770.336122
-0.1,3,111770.336146
-0.1,1,111774.967966
1.0,2,111774.96806
-0.1,2,111774.968097
-0.1,2,111778.931107
0.0,3,111778.931275
1.0,2,111778.931337
1.0,2,111778.931382
1.0,2,111778.931422
-0.1,2,111778.931459
-0.1,2,111778.931499
1.0,2,111778.931536
-0.1,2,111783.553617
-0.1,1,111783.553741
-0.1,2,111783.553777
-0.1,2,111783.553805
-0.1,1,111783.553831
1.0,2,111787.48482
1.0,2,111787.484943
1.0,2,111787.484978
-0.1,2,111787.485007
-0.1,2,111787.485036
-0.1,6,111787.485062
1.0,3,111791.884235
-0.1,2,111791.884348
-0.1,2,111791.884388
-0.1,2,111791.884417
-0.1,2,111795.847459
1.0,2,111795.847581
-0.1,2,111795.847618
-0.1,3,111795.847647
-0.1,2,111795.847674
1.0,2,111795.847699
1.0,2,111795.847724
-0.1,3,111795.847749
-0.1,2,111799.776669
1.0,2,111799.776805
-0.1,2,111799.776855
-0.1,2,111799.776895
-0.1,2,111804.410091
-0.1,2,111804.41021
-0.1,2,111804.410245
1.0,2,111804.410274
-0.1,2,111804.4103
1.0,2,111804.410325
-0.1,2,111804.41035
-0.1,1,111808.962702
-0.1,2,111808.962817
-0.1,2,111808.962852
1.0,2,111808.96288
-0.1,2,111813.381348
-0.1,2,111813.38147
-0.1,2,111813.381506
-0.1,2,111813.381535
-0.1,2,111817.796068
-0.1,5,111817.796166
-0.1,2,111817.796202
-0.1,2,111817.796229
1.0,2,111817.796252
1.0,2,111821.860571
-0.1,4,111821.860659
-0.1,2,111821.860684
-0.1,1,111826.390403
1.0,3,111826.390518
-0.1,2,111826.390571
-0.1,1,111826.390599
1.0,2,111826.390624
-0.1,3,111826.390648
-0.1,3,111830.525392
-0.1,3,111830.525516
-0.1,6,111830.525551
1.0,7,111830.525579
-0.1,3,111830.525606
-0.1,2,111834.832229
1.0,2,111834.832317
-0.1,3,111834.832351
-0.1,2,111834.832374
1.0,2,111834.832391
1.0,3,111838.980662
-0.1,2,111838.980768
-0.1,2,111838.980803
1.0,2,111838.980828
1.0,4,111843.434851
-0.1,1,111843.434958
-0.1,3,111843.434992
1.0,2,111843.435018
-0.1,2,111843.435042
-0.1,2,111843.435065
-0.1,2,111848.2679
-0.1,4,111848.268019
-0.1,1,111848.268056
0.0,3,111848.268085
-0.1,3,111848.268113
-0.1,1,111848.268138
1.0,2,111853.045606
-0.1,3,111853.045697
-0.1,1,111853.045827
-0.1,1,111853.045857
-0.1,3,111853.045877
1.0,2,111853.045894
1.0,2,111857.121532
-0.1,2,111857.121626
1.0,2,111857.121653
-0.1,2,111857.121672
-0.1,2,111861.48257
1.0,2,111861.482702
0.0,4,111861.482739
1.0,2,111861.482769
-0.1,2,111861.482795
-0.1,5,111865.803518
-0.1,2,111865.803648
1.0,2,111865.803686
-0.1,3,111865.803714
1.0,3,111865.80374
-0.1,2,111865.803764
-0.1,2,111869.625548
-0.1,2,111869.625658
1.0,2,111869.625691
0.0,3,111869.625718
0.0,2,111869.625743
1.0,2,111869.625767
-0.1,2,111874.261377
-0.1,2,111874.261484
1.0,2,111874.261515
-0.1,2,111874.261541
-0.1,1,111874.261563
1.0,2,111874.261587
0.0,3,111878.803201
-0.1,2,111878.803322
-0.1,2,111878.803358
1.0,2,111878.803384
-0.1,1,111878.803409
1.0,2,111878.803432
-0.1,2,111878.803454
1.0,2,111883.427769
-0.1,1,111883.42789
1.0,2,111883.427927
-0.1,2,111883.427956
-0.1,2,111883.427983
-0.1,1,111883.428009
-0.1,3,111887.452607
1.0,2,111887.452713
1.0,2,111887.452748
1.0,2,111887.452775
-0.1,2,111887.4528
1.0,2,111891.93365
-0.1,2,111891.933756
1.0,2,111891.93379
-0.1,2,111891.933817
1.0,2,111891.933841
1.0,2,111891.933866
0.0,4,111896.059165
-0.1,2,111896.059278
1.0,2,111896.059316
-0.1,2,111896.059343
-0.1,3,111900.606258
0.0,3,111900.606373
1.0,2,111900.606409
1.0,2,111900.606437
-0.1,2,111900.606463
1.0,2,111900.60649
1.0,2,111900.606515
1.0,2,111905.159734
-0.1,2,111905.159846
-0.1,3,111905.159884
-0.1,2,111905.159913
-0.1,2,111909.613376
-0.1,2,111909.613491
-0.1,2,111909.613526
1.0,2,111909.613553
-0.1,3,111909.613579
-0.1,2,111909.613603
-0.1,2,111913.679331
-0.1,2,111913.67948
-0.1,2,111913.679519
-0.1,1,111918.178272
1.0,2,111918.178392
1.0,2,111918.178428
-0.1,2,111918.178456
-0.1,2,111918.178482
-0.1,3,111918.178506
1.0,2,111918.17853
1.0,2,111922.662525
-0.1,3,111922.66263
1.0,2,111922.662665
1.0,2,111927.174425
-0.1,2,111927.174538
-0.1,6,111927.174574
-0.1,2,111927.174602
-0.1,2,111927.174626
-0.1,2,111927.174651
-0.1,2,111931.299422
-0.1,2,111931.299532
-0.1,7,111931.299566
-0.1,1,111936.138344
-0.1,2,111936.138468
-0.1,2,111936.138503
1.0,2,111936.138532
-0.1,3,111936.138558
-0.1,2,111936.138583
1.0,2,111936.138608
0.0,4,111936.138632
-0.1,2,111936.138655
-0.1,5,111940.226308
1.0,2,111940.226426
1.0,2,111943.990125
1.0,2,111943.990245
-0.1,2,111943.990281
-0.1,2,111943.990312
1.0,2,111943.990339
0.0,3,111948.470875
1.0,2,111948.470996
0.0,4,111948.471034
1.0,3,111948.471062
-0.1,2,111952.287807
-0.1,4,111952.287933
1.0,2,111952.287968
-0.1,2,111952.287997
1.0,2,111952.288024
0.0,4,111952.288051
-0.1,2,111952.288076
0.0,4,111956.890619
-0.1,1,111956.890723
-0.1,2,111956.890757
-0.1,2,111956.890783
1.0,2,111956.890809
-0.1,2,111956.890834
1.0,2,111961.549019
-0.1,1,111961.549143
-0.1,2,111961.549178
-0.1,2,111961.549207
-0.1,2,111961.549234
1.0,2,111961.549259
1.0,2,111965.656577
1.0,2,111965.656683
-0.1,2,111965.656717
-0.1,2,111965.656746
1.0,3,111965.656771
1.0,2,111969.591106
1.0,2,111969.591213
-0.1,2,111969.591255
-0.1,2,111969.591283
-0.1,2,111969.591308
1.0,2,111974.469093
-0.1,2,111974.469176
1.0,2,111974.469204
-0.1,3,111974.46923
-0.1,4,111974.469257
0.0,2,111974.469276
-0.1,2,111974.469293
-0.1,2,111978.951289
-0.1,2,111978.951414
1.0,2,111978.951448
-0.1,1,111978.951478
1.0,2,111978.951505
-0.1,2,111978.951549
1.0,2,111982.964852
1.0,2,111982.964961
-0.1,2,111982.964994
1.0,2,111982.965023
1.0,2,111982.965047
-0.1,1,111987.81401
1.0,3,111987.814128
-0.1,2,111987.814161
-0.1,1,111987.814188
1.0,2,111987.814212
-0.1,2,111987.814234
-0.1,2,111987.81425
1.0,2,111991.705999
0.0,3,111991.706154
1.0,2,111995.76356
-0.1,2,111995.76365
1.0,2,111995.763681
-0.1,3,111995.763705
1.0,2,111995.763726
-0.1,3,111995.763746
-0.1,2,112000.297279
-0.1,5,112000.297403
-0.1,2,112000.297439
-0.1,3,112000.297467
-0.1,2,112004.355853
-0.1,4,112004.355953
-0.1,2,112004.355986
-0.1,2,112004.356012
1.0,2,112004.356036
-0.1,2,112004.356061
-0.1,2,112004.356084
-0.1,2,112008.777387
0.0,5,112008.777509
1.0,2,112008.777545
1.0,2,112008.777574
-0.1,1,112008.777601
1.0,2,112008.777627
1.0,2,112012.732829
-0.1,2,112012.732944
-0.1,2,112012.733084
-0.1,2,112012.733116
-0.1,2,112017.117143
1.0,2,112017.11725
-0.1,3,112017.117283
1.0,2,112017.117309
-0.1,2,112017.117334
-0.1,2,112017.117357
-0.1,2,112017.11738
1.0,2,112021.075181
-0.1,2,112021.075308
-0.1,2,112021.075346
0.0,4,112021.075375
1.0,2,112021.075401
1.0,2,112025.454895
-0.1,2,112025.454995
-0.1,2,112025.455029
-0.1,2,112025.455057
-0.1,2,112025.455082
1.0,2,112030.088626
-0.1,3,112030.088781
1.0,2,112030.08883
-0.1,3,112030.088854
-0.1,2,112030.088874
-0.1,1,112030.088891
1.0,2,112030.088908
-0.1,3,112034.146526
1.0,2,112034.146613
1.0,2,112034.14673
-0.1,2,112038.784399
-0.1,3,112038.784486
-0.1,2,112038.784513
1.0,2,112038.784539
1.0,2,112038.784563
1.0,2,112038.784587
-0.1,2,112038.784606
0.0,3,112038.784623
1.0,2,112042.628484
-0.1,3,112042.628596
1.0,2,112042.628631
1.0,2,112042.628659
1.0,2,112046.635849
1.0,2,112046.635943
1.0,2,112046.635983
-0.1,2,112046.636008
1.0,2,112046.636029
1.0,2,112046.636048
1.0,2,112046.636066
1.0,2,112050.792797
1.0,2,112050.792924
-0.1,2,112050.792962
-0.1,2,112050.792991
-0.1,4,112054.910724
-0.1,2,112054.91083
-0.1,2,112054.910863
1.0,2,112054.91089
-0.1,2,112054.910917
-0.1,2,112054.910941
-0.1,2,112054.910963
-0.1,2,112058.845211
1.0,2,112058.845562
1.0,2,112058.845641
-0.1,2,112058.845668
-0.1,3,112058.84569
1.0,2,112062.696571
-0.1,2,112062.696691
-0.1,2,112062.69673
1.0,2,112062.696764
-0.1,2,112062.696794
-0.1,2,112062.696823
1.0,2,112066.616336
1.0,2,112066.616447
-0.1,3,112070.691579
-0.1,2,112070.6917
1.0,2,112070.691734
0.0,3,112070.691761
1.0,2,112070.691785
1.0,2,112070.691808
1.0,3,112070.691831
-0.1,4,112070.691853
-0.1,2,112075.207111
1.0,2,112075.207234
1.0,2,112079.053061
-0.1,2,112079.053174
1.0,2,112079.05321
1.0,2,112079.053237
-0.1,4,112079.053262
1.0,2,112079.053285
-0.1,2,112079.053308
0.0,4,112079.053332
1.0,2,112083.832957
-0.1,3,112083.833079
-0.1,2,112083.833117
-0.1,1,112083.833146
1.0,2,112087.873732
-0.1,2,112087.873821
1.0,2,112087.873848
-0.1,2,112087.873868
1.0,2,112092.174697
-0.1,3,112092.174799
-0.1,2,112092.174833
-0.1,3,112092.174861
-0.1,2,112092.174886
0.0,3,112092.174907
1.0,2,112095.965956
-0.1,2,112095.966146
0.0,3,112095.966227
-0.1,2,112095.966291
-0.1,6,112095.966349
1.0,2,112100.310218
-0.1,2,112100.310308
-0.1,2,112100.310344
1.0,2,112100.310366
-0.1,3,112100.310384
1.0,2,112105.220397
-0.1,2,112105.220506
0.0,3,112105.220542
-0.1,3,112105.220568
-0.1,2,112105.220593
-0.1,1,112109.899275
1.0,2,112109.899386
-0.1,2,112109.899422
-0.1,3,112109.899448
0.0,3,112109.899472
1.0,2,112109.899495
1.0,2,112114.071839
-0.1,3,112114.071936
-0.1,2,112114.071968
-0.1,2,112114.071993
-0.1,3,112114.072016
1.0,2,112114.072038
1.0,2,112118.122941
-0.1,2,112118.123052
1.0,2,112118.123163
1.0,2,112118.123192
-0.1,2,112118.123217
-0.1,2,112122.333958
-0.1,2,112122.334101
-0.1,2,112122.334156
-0.1,4,112126.605789
1.0,2,112126.605907
1.0,3,112126.605942
1.0,2,112126.605969
-0.1,3,112126.605993
1.0,2,112126.606018
-0.1,2,112126.606041
-0.1,4,112130.595872
-0.1,2,112130.595966
1.0,2,112130.596004
-0.1,2,112134.590703
-0.1,4,112134.590832
-0.1,2,112134.590869
1.0,2,112134.590894
1.0,2,112134.590919
-0.1,2,112134.590942
1.0,2,112134.590966
1.0,2,112139.067408
-0.1,2,112139.067508
-0.1,2,112143.089092
1.0,5,112143.089208
-0.1,2,112143.089242
-0.1,2,112143.089267
-0.1,2,112143.089291
-0.1,4,112143.089314
-0.1,2,112147.138206
0.0,4,112147.13833
-0.1,3,112147.138367
-0.1,3,112147.138394
0.0,4,112151.234164
1.0,2,112151.234275
-0.1,2,112151.234311
-0.1,2,112151.234342
-0.1,2,112151.234367
0.0,3,112155.143867
-0.1,2,112155.143974
0.0,4,112155.144129
1.0,2,112155.14416
-0.1,2,112155.144186
-0.1,2,112159.85999
-0.1,2,112159.860109
-0.1,2,112159.860148
-0.1,4,112159.86018
-0.1,3,112159.860209
-0.1,1,112159.860237
1.0,2,112159.860264
1.0,2,112159.860291
-0.1,2,112164.488447
1.0,2,112164.48854
1.0,2,112164.488575
-0.1,2,112169.039427
-0.1,2,112169.039517
1.0,2,112169.039542
-0.1,2,112169.039562
-0.1,1,112169.03958
-0.1,2,112169.039596
-0.1,2,112169.039612
-0.1,3,112173.411515
-0.1,2,112173.411643
0.0,3,112173.411679
-0.1,1,112173.411708
0.0,4,112173.411735
-0.1,3,112177.388394
1.0,2,112177.388513
1.0,2,112177.388546
1.0,2,112177.388573
1.0,2,112181.992002
-0.1,2,112181.992116
-0.1,3,112181.992152
1.0,2,112181.992179
-0.1,3,112181.992204
-0.1,2,112181.992229
-0.1,2,112186.834634
-0.1,3,112186.834834
-0.1,2,112186.834873
-0.1,2,112186.834898
1.0,2,112186.834922
0.0,5,112190.695669
1.0,2,112190.695785
1.0,2,112190.695821
-0.1,2,112190.695848
1.0,2,112190.695874
-0.1,2,112190.695894
1.0,2,112190.69591
0.0,2,112194.465686
1.0,2,112194.465772
1.0,2,112194.465809
-0.1,2,112194.465831
-0.1,1,112199.165826
1.0,2,112199.165932
1.0,2,112199.165965
1.0,2,112199.165991
-0.1,2,112199.166014
-0.1,3,112199.166038
1.0,2,112199.16606
1.0,2,112199.166083
-0.1,2,112203.705587
-0.1,2,112203.705707
-0.1,1,112203.705742
1.0,2,112203.705768
-0.1,2,112207.582474
1.0,2,112207.582599
-0.1,2,112207.582635
-0.1,2,112207.582665
-0.1,2,112207.582691
-0.1,2,112207.582716
1.0,3,112211.641541
-0.1,1,112211.641662
-0.1,2,112211.641698
1.0,2,112211.641728
1.0,2,112211.641755
-0.1,2,112215.74587
-0.1,2,112215.745997
-0.1,2,112215.746035
-0.1,6,112215.746063
1.0,3,112215.746089
-0.1,2,112215.746115
-0.1,2,112215.74614
1.0,2,112219.56027
1.0,2,112219.560363
-0.1,1,112219.560393
1.0,2,112219.560417
-0.1,1,112224.283684
-0.1,3,112224.283808
1.0,2,112224.283845
1.0,2,112224.28387
-0.1,2,112224.283893
-0.1,1,112224.283917
1.0,2,112224.283938
-0.1,2,112224.283955
-0.1,2,112228.855302
-0.1,1,112228.855454
1.0,2,112228.855489
-0.1,3,112228.855518
0.0,4,112228.855545
1.0,2,112232.833827
1.0,2,112232.833946
1.0,2,112232.834135
-0.1,2,112232.834169
1.0,2,112232.834196
-0.1,2,112232.83422
1.0,2,112236.617006
1.0,2,112236.617126
1.0,2,112236.617162
-0.1,2,112236.61719
-0.1,3,112236.617216
-0.1,3,112241.172976
1.0,2,112241.173077
1.0,2,112241.17311
-0.1,2,112241.173136
-0.1,2,112241.173161
1.0,2,112241.173185
-0.1,3,112245.178438
-0.1,2,112245.178564
-0.1,2,112245.178599
1.0,2,112245.178627
-0.1,2,112245.178654
1.0,2,112248.953912
1.0,2,112248.954017
1.0,2,112248.954052
-0.1,2,112248.954077
1.0,2,112248.954101
1.0,2,112248.954126
-0.1,1,112253.11577
-0.1,2,112253.115879
1.0,2,112253.115911
1.0,2,112253.115938
0.0,4,112253.115961
1.0,2,112253.115983
1.0,2,112257.56039
-0.1,2,112257.560501
1.0,2,112257.560535
-0.1,1,112257.560563
1.0,2,112257.560587
1.0,3,112257.560612
-0.1,3,112262.090921
-0.1,1,112262.091035
-0.1,2,112262.09107
-0.1,2,112262.091098
-0.1,2,112262.09115
1.0,2,112265.959827
-0.1,2,112265.959947
0.0,3,112265.959985
-0.1,2,112265.960014
1.0,2,112265.960041
-0.1,3,112265.960067
-0.1,3,112270.182148
-0.1,2,112270.18226
1.0,2,112270.182294
-0.1,2,112270.182321
-0.1,2,112270.182346
1.0,2,112274.135265
-0.1,2,112274.135371
-0.1,2,112274.135406
1.0,2,112274.135432
-0.1,3,112274.135456
1.0,2,112274.13548
-0.1,2,112278.798455
-0.1,2,112278.798564
-0.1,2,112278.798597
-0.1,1,112278.798624
-0.1,2,112278.798648
0.0,3,112278.798688
1.0,2,112283.409187
1.0,2,112283.409295
1.0,2,112283.409327
-0.1,1,112283.409353
1.0,2,112283.409377
-0.1,3,112283.4094
1.0,2,112287.428269
-0.1,2,112287.428387
-0.1,2,112287.428424
1.0,2,112291.773328
-0.1,2,112291.773436
-0.1,3,112291.77347
-0.1,4,112291.773497
-0.1,2,112291.773522
-0.1,2,112291.773556
-0.1,2,112291.77358
-0.1,1,112296.335984
-0.1,2,112296.336142
-0.1,4,112296.336181
1.0,2,112301.186099
-0.1,2,112301.186317
-0.1,2,112301.186362
1.0,2,112301.186391
1.0,3,112301.186418
-0.1,2,112301.186444
-0.1,4,112301.186468
1.0,2,112305.624256
-0.1,1,112305.624378
0.0,4,112305.624416
-0.1,3,112305.624447
-0.1,2,112309.939406
-0.1,2,112309.939517
0.0,3,112309.939551
-0.1,2,112309.939578
-0.1,2,112309.939602
1.0,2,112309.939626
0.0,2,112309.93965
-0.1,4,112314.078196
1.0,2,112314.078316
-0.1,2,112314.078355
1.0,2,112314.078386
-0.1,2,112317.928493
1.0,2,112317.928612
1.0,2,112317.928649
1.0,2,112317.928679
0.0,3,112317.928705
-0.1,2,112317.92873
1.0,2,112317.928757
-0.1,2,112317.928781
1.0,2,112322.698865
-0.1,1,112322.698987
-0.1,2,112322.699024
-0.1,2,112322.699052
1.0,2,112327.0074
-0.1,2,112327.007522
-0.1,2,112327.007557
1.0,2,112327.007585
-0.1,3,112327.00761
1.0,2,112327.007634
1.0,2,112327.007657
-0.1,1,112327.007681
1.0,2,112331.628279
-0.1,1,112331.628405
-0.1,2,112331.628443
1.0,2,112331.628472
-0.1,2,112336.416786
1.0,2,112336.416896
-0.1,2,112336.416929
-0.1,4,112336.416956
1.0,2,112336.416982
-0.1,2,112336.417006
-0.1,2,112336.41703
-0.1,2,112336.417055
-0.1,1,112341.028999
1.0,2,112341.029113
-0.1,1,112341.029148
1.0,2,112341.029175
1.0,2,112341.029199
-0.1,2,112344.995548
-0.1,3,112344.995673
1.0,2,112344.995708
-0.1,2,112344.995735
1.0,2,112344.99576
-0.1,3,112349.548353
-0.1,2,112349.548479
1.0,2,112349.548515
-0.1,2,112349.548544
1.0,2,112349.548569
-0.1,4,112353.655498
1.0,2,112353.655621
1.0,2,112353.655658
-0.1,3,112358.157276
1.0,2,112358.157439
-0.1,4,112358.157479
-0.1,3,112358.157507
-0.1,2,112358.157534
-0.1,2,112358.157559
-0.1,2,112358.157584
-0.1,3,112362.778481
0.0,4,112362.778609
-0.1,2,112362.778643
1.0,2,112362.778671
-0.1,1,112362.778696
1.0,2,112366.82143
1.0,2,112366.821541
1.0,3,112366.821574
1.0,2,112366.821601
1.0,2,112366.821625
-0.1,2,112366.821649
1.0,3,112371.009126
1.0,2,112371.009278
-0.1,2,112371.009333
-0.1,2,112374.631115
0.0,2,112374.631234
1.0,2,112374.63127
-0.1,3,112374.631296
1.0,2,112374.631321
1.0,2,112374.631345
-0.1,3,112374.631368
-0.1,3,112374.631392
0.0,2,112374.631414
-0.1,1,112379.193867
1.0,2,112379.193978
-0.1,1,112379.194011
-0.1,2,112379.194038
1.0,2,112379.194062
0.0,2,112383.027196
1.0,2,112383.0273
-0.1,2,112383.027338
1.0,2,112383.027366
-0.1,2,112387.658012
1.0,3,112387.658121
-0.1,3,112387.658155
1.0,2,112387.658182
0.0,4,112392.479004
-0.1,2,112392.479116
-0.1,2,112392.479153
1.0,2,112392.479182
1.0,3,112392.47921
-0.1,1,112392.479251
1.0,3,112392.479278
-0.1,1,112392.479303
-0.1,2,112396.467236
0.0,4,112396.467366
-0.1,2,112400.821573
1.0,2,112400.821662
1.0,2,112400.821687
1.0,3,112400.821707
-0.1,2,112400.821724
1.0,2,112400.821742
-0.1,2,112400.821758
1.0,2,112400.821774
-0.1,2,112405.390307
-0.1,1,112405.390406
-0.1,5,112405.390438
1.0,2,112405.390462
-0.1,2,112409.254859
1.0,2,112409.254974
1.0,2,112409.255009
0.0,4,112409.255036
1.0,2,112409.255058
1.0,2,112413.249058
-0.1,2,112413.24928
1.0,2,112413.249326
1.0,2,112417.702422
0.0,4,112417.702536
-0.1,1,112417.702571
-0.1,2,112417.702602
-0.1,2,112417.702628
-0.1,2,112417.702652
-0.1,1,112422.396113
-0.1,2,112422.396226
-0.1,3,112422.396262
-0.1,5,112422.396289
